Date,Service,log.dd.version,@log.total_tokens,@log.invoke_chain_time_in_seconds,Message
2024-04-11T17:15:37.843Z,"""cape-core""","""1.755.0""",464,1.1080434322357200,Producing a PHSH evaluation for c39ccd4c-d758-43fb-9bbc-4b66d5da238b
2024-04-11T17:14:10.838Z,"""cape-core""","""1.755.0""",368,1.7191827297210700,Producing a PHSH evaluation for 862fc13b-46a5-4952-bf48-493d855fa938
2024-04-11T17:13:40.029Z,"""cape-core""","""1.755.0""",1941,1.6602764129638700,Producing a GREY evaluation for 5ab9a527-7778-497b-8b73-4be588bb00b6
2024-04-11T17:13:08.852Z,"""cape-core""","""1.755.0""",371,1.2304203510284400,Producing a PHSH evaluation for a9fa8bb5-df57-4eac-af60-4eb1cb3ea20e
2024-04-11T17:13:05.974Z,"""cape-core""","""1.755.0""",697,1.3832850456237800,Producing a BNGN evaluation for a58b092f-327c-4d07-b9b3-4d6e80ccceb1
2024-04-11T17:12:54.821Z,"""cape-core""","""1.755.0""",587,1.2473971843719500,Producing a BNGN evaluation for f4555f4f-49f7-4ac2-964e-4342dc673878
2024-04-11T17:12:42.073Z,"""cape-core""","""1.755.0""",498,0.8421070575714110,Producing a SPAM evaluation for e492d4cc-0042-4bb5-9bf8-4e0deea63371
2024-04-11T17:12:35.405Z,"""cape-core""","""1.755.0""",336,1.7837879657745400,Producing a PHSH evaluation for fdee6bfd-405e-4e85-bccd-44d81f0c8560
2024-04-11T17:12:08.282Z,"""cape-core""","""1.755.0""",679,1.4379568099975600,Producing a PHSH evaluation for a2da9790-3a5f-4b38-a373-432110236150
2024-04-11T17:11:28.265Z,"""cape-core""","""1.755.0""",668,0.8448874950408940,Producing a PHSH evaluation for 8430a9ed-e068-4bc7-833b-4a2851317cad
2024-04-11T17:10:20.777Z,"""cape-core""","""1.755.0""",693,0.978534460067749,Producing a GREY evaluation for cd1faeb1-a179-4827-b7e4-4aeddd300b50
2024-04-11T17:10:18.013Z,"""cape-core""","""1.755.0""",391,0.9395015239715580,Producing a PHSH evaluation for ae58cf71-766a-414a-a062-4b898b61d742
2024-04-11T17:10:14.909Z,"""cape-core""","""1.755.0""",539,1.4498844146728500,Producing a PHSH evaluation for 05cbbb4c-f96b-4eb7-96af-4aa51abf592b
2024-04-11T17:08:57.593Z,"""cape-core""","""1.755.0""",504,1.868434190750120,Producing a SPAM evaluation for 338e8a60-56a4-48dc-a786-436673b44fbd
2024-04-11T17:08:35.412Z,"""cape-core""","""1.755.0""",399,1.8241264820098900,Producing a PHSH evaluation for 17ed9e3f-bb7d-4f6d-ba78-42ae0624ec3c
2024-04-11T17:08:33.446Z,"""cape-core""","""1.755.0""",411,0.9973516464233400,Producing a PHSH evaluation for 59dd62d5-c350-4135-8d95-4f2eaaf79f73
2024-04-11T17:08:31.483Z,"""cape-core""","""1.755.0""",447,0.8823580741882320,Producing a BNGN evaluation for 5472ee6e-1dcb-495d-853a-4c889f18099f
2024-04-11T17:08:05.775Z,"""cape-core""","""1.755.0""",950,0.985626220703125,Producing a SPAM evaluation for 1ca1ef81-e3ac-4e80-be31-40462963027c
2024-04-11T17:08:00.954Z,"""cape-core""","""1.755.0""",448,1.5488553047180200,Producing a BNGN evaluation for 15fe389e-54ba-4db5-b148-413f8bfb7d0d
2024-04-11T17:07:58.298Z,"""cape-core""","""1.755.0""",284,0.9339823722839360,Producing a PHSH evaluation for 9b27c0b6-127b-413e-8096-44bd51188083
2024-04-11T17:06:40.336Z,"""cape-core""","""1.755.0""",613,2.4643845558166500,Producing a GREY evaluation for 027fec0d-d0b5-4edf-b95f-42972074eaa9
2024-04-11T17:05:07.383Z,"""cape-core""","""1.755.0""",249,0.8602149486541750,Producing a PHSH evaluation for 41e056d9-6f99-4215-9891-4000d76c4af7
2024-04-11T17:04:26.681Z,"""cape-core""","""1.755.0""",584,1.0329723358154300,Producing a PHSH evaluation for b35658dc-f16c-4174-b649-4cc27d2571ec
2024-04-11T17:02:14.417Z,"""cape-core""","""1.755.0""",771,1.0168418884277300,Producing a PHSH evaluation for cb1935ea-cf06-48f6-93ba-46171051bbc3
2024-04-11T17:01:21.443Z,"""cape-core""","""1.755.0""",699,2.4841692447662400,Producing a BNGN evaluation for dafe246e-a23c-424f-b852-4319ae0a0190
2024-04-11T17:00:19.387Z,"""cape-core""","""1.755.0""",357,1.7057650089263900,Producing a PHSH evaluation for 4ee127f0-b0b7-4010-9287-42817ddf6211
2024-04-11T16:59:25.824Z,"""cape-core""","""1.755.0""",1164,1.0416464805603000,Producing a PHSH evaluation for 5ba3e167-9711-4dc9-8bf3-4dba21c63391
2024-04-11T16:55:27.582Z,"""cape-core""","""1.755.0""",1168,0.8183844089508060,Producing a SPAM evaluation for f615a7d9-305a-49b8-9770-422d2251fe3d
2024-04-11T16:52:10.946Z,"""cape-core""","""1.755.0""",791,0.8884131908416750,Producing a PHSH evaluation for 79f80e40-a9ef-433f-953c-433ddf6c9efe
2024-04-11T16:51:58.279Z,"""cape-core""","""1.755.0""",405,0.9587037563323980,Producing a PHSH evaluation for 935953d1-6c19-4331-ba9e-43a2481d1009
2024-04-11T16:50:29.610Z,"""cape-core""","""1.755.0""",475,1.0361692905426000,Producing a PHSH evaluation for 0edef21e-5dd6-4870-a8e7-4ad6d387c641
2024-04-11T16:50:28.984Z,"""cape-core""","""1.755.0""",338,1.0850584506988500,Producing a PHSH evaluation for c0eec423-0307-44d6-b49d-40c80cf92945
2024-04-11T16:50:21.430Z,"""cape-core""","""1.755.0""",819,1.0078725814819300,Producing a PHSH evaluation for b229ef6b-681d-4431-a609-4651da3959e2
2024-04-11T16:49:18.229Z,"""cape-core""","""1.755.0""",474,1.0022499561309800,Producing a PHSH evaluation for 4ae41a5d-e5fa-4f26-b5f8-4dc135475fda
2024-04-11T16:49:00.061Z,"""cape-core""","""1.755.0""",829,1.3568041324615500,Producing a BEC evaluation for bd9cf6a9-e001-4117-8218-4071eb34a0bf
2024-04-11T16:47:31.254Z,"""cape-core""","""1.755.0""",1064,1.02144193649292,Producing a BEC evaluation for b9986162-0f45-4347-aa1e-481816045b37
2024-04-11T16:46:30.317Z,"""cape-core""","""1.755.0""",1207,1.272871732711790,Producing a PHSH evaluation for e81ad852-555d-43ed-b992-47c4ff1d3bac
2024-04-11T16:46:28.027Z,"""cape-core""","""1.755.0""",1303,0.912097692489624,Producing a PHSH evaluation for bf439157-4ba4-40f4-8032-43932a42a335
2024-04-11T16:45:38.192Z,"""cape-core""","""1.755.0""",829,2.6504101753234900,Producing a PHSH evaluation for 12178344-c705-407e-9f24-4538d25f97e8
2024-04-11T16:44:55.802Z,"""cape-core""","""1.755.0""",363,0.7951755523681640,Producing a BNGN evaluation for 97adf2ae-6156-49d8-b10e-4b2c4ca7a396
2024-04-11T16:44:10.895Z,"""cape-core""","""1.755.0""",472,1.5402896404266400,Producing a PHSH evaluation for 7c7af411-b445-4003-88fb-4075cd29b326
2024-04-11T16:40:43.023Z,"""cape-core""","""1.755.0""",1823,1.0201036930084200,Producing a SPAM evaluation for 4b0afcff-dc9a-4984-b30a-4ec044376cac
2024-04-11T16:39:35.043Z,"""cape-core""","""1.755.0""",1933,1.184122085571290,Producing a GREY evaluation for 53dd665d-d687-4e05-88f3-4d71ea887e08
2024-04-11T16:39:13.814Z,"""cape-core""","""1.755.0""",468,1.6087045669555700,Producing a PHSH evaluation for 612fdb3a-097b-4df8-a1dc-42f05061db59
2024-04-11T16:38:56.141Z,"""cape-core""","""1.755.0""",476,0.8420860767364500,Producing a PHSH evaluation for b0c16846-7658-4fda-87d0-4e8bd6038d05
2024-04-11T16:38:23.415Z,"""cape-core""","""1.755.0""",733,1.1681175231933600,Producing a PHSH evaluation for 5afdbf08-cfe7-4025-8d19-4c8a1f09842a
2024-04-11T16:37:56.747Z,"""cape-core""","""1.755.0""",846,2.8886632919311500,Producing a PHSH evaluation for fa9e6f08-6426-417a-8c9e-4f227c231272
2024-04-11T16:37:26.027Z,"""cape-core""","""1.755.0""",3302,1.1258177757263200,Producing a SPAM evaluation for 672d6bed-b835-451e-923a-4cf38becd6ea
2024-04-11T16:36:36.982Z,"""cape-core""","""1.755.0""",845,1.067030668258670,Producing a PHSH evaluation for 26617f06-ad5e-4c91-8af6-4f6d952e6956
2024-04-11T16:36:16.526Z,"""cape-core""","""1.755.0""",422,0.997478723526001,Producing a PHSH evaluation for ea503ea0-66db-409b-afb4-43f551a13140
2024-04-11T16:35:25.661Z,"""cape-core""","""1.755.0""",313,0.8974578380584720,Producing a PHSH evaluation for 90bfcbaf-b167-4b88-a165-46f80d3cce64
2024-04-11T16:35:03.903Z,"""cape-core""","""1.755.0""",463,0.879767894744873,Producing a PHSH evaluation for a6df817e-3f52-42f3-87b6-4fcc3f8076f4
2024-04-11T16:34:54.849Z,"""cape-core""","""1.755.0""",468,0.9243097305297850,Producing a PHSH evaluation for 7ff940be-379d-4b05-ab41-4e16e5dadfca
2024-04-11T16:33:36.088Z,"""cape-core""","""1.755.0""",8902,3.289971351623540,Producing a GREY evaluation for d68d74d0-6114-45bb-bc1a-4d64fe772e43
2024-04-11T16:33:33.713Z,"""cape-core""","""1.755.0""",410,3.9460222721099900,Producing a BEC evaluation for d7c4a3f6-860c-4bcf-8729-4015356c054d
2024-04-11T16:32:30.711Z,"""cape-core""","""1.755.0""",284,1.7833104133606000,Producing a PHSH evaluation for 5b45d004-0a7c-4ef8-8567-4c44035883d5
2024-04-11T16:31:03.351Z,"""cape-core""","""1.755.0""",1469,0.9556479454040530,Producing a BEC evaluation for c8565ccd-7453-44ab-946d-4114ea8964ef
2024-04-11T16:31:01.706Z,"""cape-core""","""1.755.0""",1469,3.654850482940670,Producing a BEC evaluation for 20acbb76-ed92-4ebd-8d10-428e1a84bd8b
2024-04-11T16:30:58.321Z,"""cape-core""","""1.755.0""",1469,2.036445379257200,Producing a BEC evaluation for ab355b8a-62e4-4522-b6cb-432528476d7c
2024-04-11T16:30:22.968Z,"""cape-core""","""1.755.0""",925,1.1635570526123000,Producing a PHSH evaluation for b7738d40-8cf6-4460-82c4-4c1a428c48a0
2024-04-11T16:29:51.808Z,"""cape-core""","""1.755.0""",651,1.9624383449554400,Producing a PHSH evaluation for 8ecfb50d-72e8-4b88-918f-4ead6d9b3005
2024-04-11T16:28:52.603Z,"""cape-core""","""1.755.0""",2666,1.3313391208648700,Producing a PHSH evaluation for 9440abff-a40f-4eb3-ab41-4fc4185eee27
2024-04-11T16:28:03.594Z,"""cape-core""","""1.755.0""",517,2.1358296871185300,Producing a PHSH evaluation for 7e27c57a-b074-4293-adb3-4e7327ad7145
2024-04-11T16:27:33.063Z,"""cape-core""","""1.755.0""",1417,3.93572998046875,Producing a GREY evaluation for 811cc5ed-084e-4051-ae53-444de9d061fd
2024-04-11T16:27:09.956Z,"""cape-core""","""1.755.0""",394,0.9292559623718260,Producing a PHSH evaluation for a03e958c-3be2-4ea9-93bf-4b3acd514581
2024-04-11T16:27:01.436Z,"""cape-core""","""1.755.0""",681,2.258517026901250,Producing a PHSH evaluation for bb0e599c-c12e-4440-84d6-4ce6a2475df5
2024-04-11T16:26:21.230Z,"""cape-core""","""1.755.0""",814,1.2754321098327600,Producing a PHSH evaluation for 2112d036-e8a3-4c6b-9353-4f6546a228f7
2024-04-11T16:26:11.804Z,"""cape-core""","""1.755.0""",632,0.910489559173584,Producing a PHSH evaluation for 80cfa759-b02e-4580-bb7f-41a6de2082a0
2024-04-11T16:26:07.776Z,"""cape-core""","""1.755.0""",373,0.7452802658081060,Producing a BNGN evaluation for 487c8c89-5132-4c5c-8a4e-473b3019fb20
2024-04-11T16:25:10.658Z,"""cape-core""","""1.755.0""",374,0.9690883159637450,Producing a PHSH evaluation for d9e11c05-9b3d-4457-ab14-4d137624e0f8
2024-04-11T16:25:07.514Z,"""cape-core""","""1.755.0""",374,1.4758453369140600,Producing a PHSH evaluation for 2aa284fb-dab7-4878-ac6d-40c6cb5ef4a2
2024-04-11T16:23:53.658Z,"""cape-core""","""1.755.0""",1271,1.48038649559021,Producing a BNGN evaluation for 130f2f5a-4a5d-43d3-bd00-44cde33617d0
2024-04-11T16:23:17.509Z,"""cape-core""","""1.755.0""",914,0.8501393795013430,Producing a SPAM evaluation for ac078b82-5cf2-4ff3-aafb-4bb6e0eff173
2024-04-11T16:22:54.472Z,"""cape-core""","""1.755.0""",812,2.973729133605960,Producing a PHSH evaluation for 3a6ea268-da0f-442c-8f94-477532126f6f
2024-04-11T16:19:10.387Z,"""cape-core""","""1.755.0""",614,1.1444728374481200,Producing a PHSH evaluation for c699cc03-fe4b-428b-a7f0-4364cc235df3
2024-04-11T16:18:34.396Z,"""cape-core""","""1.755.0""",608,0.8441853523254400,Producing a PHSH evaluation for 3f669c27-9439-443f-a7c1-43a9283152d4
2024-04-11T16:17:58.176Z,"""cape-core""","""1.755.0""",396,1.3163423538208000,Producing a BEC evaluation for bdc14c2b-fb9e-45eb-97ad-40d0e17b16da
2024-04-11T16:17:33.613Z,"""cape-core""","""1.755.0""",396,0.9355161190032960,Producing a BEC evaluation for 105d10e8-5f0d-4f23-b3f8-4339527475cc
2024-04-11T16:17:24.235Z,"""cape-core""","""1.755.0""",1929,1.3694822788238500,Producing a GREY evaluation for 27604ddd-12ae-49a0-9294-4a84fc5e7cb2
2024-04-11T16:17:15.522Z,"""cape-core""","""1.755.0""",2101,3.336148500442510,Producing a BNGN evaluation for bddde6ab-7914-490c-8b2a-48de0c46a731
2024-04-11T16:16:32.945Z,"""cape-core""","""1.755.0""",392,0.8998081684112550,Producing a BNGN evaluation for c4b6d23e-8169-465a-8400-4532d7985388
2024-04-11T16:16:06.739Z,"""cape-core""","""1.755.0""",391,1.0159432888031000,Producing a BNGN evaluation for ba8c44a7-9fab-40b9-94cc-4be25aecd272
2024-04-11T16:14:32.836Z,"""cape-core""","""1.755.0""",368,0.9206604957580570,Producing a BNGN evaluation for 534a071b-b0d8-4ca9-8f21-45c2a0b8620a
2024-04-11T16:13:55.503Z,"""cape-core""","""1.755.0""",731,1.0093021392822300,Producing a PHSH evaluation for 51231b38-3888-4b58-9484-4160b209148c
2024-04-11T16:13:02.640Z,"""cape-core""","""1.755.0""",3028,1.383054494857790,Producing a SPAM evaluation for 10c6f8d6-788c-4b11-a811-460c69fe278d
2024-04-11T16:12:25.921Z,"""cape-core""","""1.755.0""",341,1.0846993923187300,Producing a PHSH evaluation for 22e65873-e5c4-4b22-b03c-46500d5cdc6d
2024-04-11T16:11:42.597Z,"""cape-core""","""1.755.0""",631,0.836815357208252,Producing a PHSH evaluation for 499e25ab-079a-49c8-aac2-42d060d1d95b
2024-04-11T16:11:09.909Z,"""cape-core""","""1.755.0""",429,0.9531998634338380,Producing a PHSH evaluation for 046906b9-63c1-496e-8409-49c89a318167
2024-04-11T16:10:46.638Z,"""cape-core""","""1.755.0""",374,1.1933822631835900,Producing a BNGN evaluation for eaf90d2a-1d22-4c56-a2ca-4dd20a9470c9
2024-04-11T16:10:20.526Z,"""cape-core""","""1.755.0""",350,1.1278328895568800,Producing a PHSH evaluation for c5265fc1-9d5c-46c6-a372-42d1ead41fcb
2024-04-11T16:06:22.492Z,"""cape-core""","""1.755.0""",289,0.981482744216919,Producing a PHSH evaluation for 17649f5e-7007-4af4-ba73-43b1b8a2c94e
2024-04-11T16:06:14.507Z,"""cape-core""","""1.755.0""",631,1.9833149909973100,Producing a PHSH evaluation for 63b22b17-3084-4068-af66-42680b8ca49c
2024-04-11T16:04:10.800Z,"""cape-core""","""1.755.0""",1029,2.0617926120758100,Producing a PHSH evaluation for d1c05e25-f156-4815-9488-4ab038212b77
2024-04-11T16:04:06.502Z,"""cape-core""","""1.755.0""",360,0.8088996410369870,Producing a SPAM evaluation for 9031d40d-23b5-4b17-bdeb-40aeabb5ef45
2024-04-11T16:03:59.343Z,"""cape-core""","""1.755.0""",710,2.7128658294677700,Producing a PHSH evaluation for c17f82ea-e182-442c-8304-421aef565a03
2024-04-11T16:03:40.227Z,"""cape-core""","""1.755.0""",2692,1.3826947212219200,Producing a PHSH evaluation for c6659c18-5836-432a-8c8e-47a75f36cfca
2024-04-11T16:02:59.548Z,"""cape-core""","""1.755.0""",636,2.7207295894622800,Producing a PHSH evaluation for 58bc4291-572d-4448-8f92-46e6b8e58700
2024-04-11T16:02:22.590Z,"""cape-core""","""1.755.0""",635,0.8007898330688480,Producing a SPAM evaluation for e4a57af3-e0f9-4742-8a12-433a672cc668
2024-04-11T16:02:13.914Z,"""cape-core""","""1.755.0""",1312,1.037642002105710,Producing a SPAM evaluation for 7cccc79f-a598-42e3-86f6-4fe9bb91884a
2024-04-11T16:01:11.809Z,"""cape-core""","""1.755.0""",1744,1.8256127834320100,Producing a BNGN evaluation for 9ed01747-e6e9-42c0-b323-4ba7779419c6
2024-04-11T15:59:32.588Z,"""cape-core""","""1.755.0""",811,1.2910411357879600,Producing a PHSH evaluation for 67fe9f42-4171-4514-ba2e-47c32fffe7c8
2024-04-11T15:59:03.807Z,"""cape-core""","""1.755.0""",1246,0.9360580444335940,Producing a SPAM evaluation for ba5c070b-f02c-49d9-b7c1-40eaae3f5ce9
2024-04-11T15:57:26.704Z,"""cape-core""","""1.755.0""",548,0.9493839740753170,Producing a PHSH evaluation for 4ff9ee16-2d6b-4849-90d3-4f0c321e0b13
2024-04-11T15:56:22.035Z,"""cape-core""","""1.755.0""",525,0.938694953918457,Producing a PHSH evaluation for d9b1a59d-402b-4609-a787-4458fcd844ef
2024-04-11T15:55:33.338Z,"""cape-core""","""1.755.0""",1869,1.258345603942870,Producing a SPAM evaluation for 3ccd6b53-76aa-4608-90fd-439c168d7514
2024-04-11T15:54:08.858Z,"""cape-core""","""1.755.0""",795,1.2508831024169900,Producing a PHSH evaluation for ba462b14-8e3b-43cf-bb96-414cbca4db9d
2024-04-11T15:52:07.092Z,"""cape-core""","""1.755.0""",1173,1.0725443363189700,Producing a BNGN evaluation for aa159b44-f717-425d-88fa-44bfccc76ce1
2024-04-11T15:52:03.145Z,"""cape-core""","""1.755.0""",369,1.963951587677000,Producing a PHSH evaluation for c9bc145b-80f0-4378-bb1e-497c4265539b
2024-04-11T15:52:01.394Z,"""cape-core""","""1.755.0""",369,1.4685211181640600,Producing a PHSH evaluation for b249cdaa-5733-40d5-a793-41214b5892f5
2024-04-11T15:51:47.794Z,"""cape-core""","""1.755.0""",402,1.127852439880370,Producing a PHSH evaluation for a8a60869-2fdd-4bb3-807d-47509f9444bc
2024-04-11T15:50:49.665Z,"""cape-core""","""1.755.0""",349,1.0647013187408400,Producing a PHSH evaluation for c27da9a9-6401-42b6-a09a-4e160c020115
2024-04-11T15:48:28.832Z,"""cape-core""","""1.755.0""",392,1.3708107471466100,Producing a PHSH evaluation for 632010de-429f-4384-9f76-489ffb695f76
2024-04-11T15:48:28.269Z,"""cape-core""","""1.755.0""",392,0.9612512588500980,Producing a PHSH evaluation for b704a517-ad2a-4b0b-a8a9-40297a74bb62
2024-04-11T15:46:35.501Z,"""cape-core""","""1.755.0""",3319,1.927635669708250,Producing a SPAM evaluation for a6410af8-f7d8-4957-b12d-4162e494192d
2024-04-11T15:44:36.223Z,"""cape-core""","""1.755.0""",3338,1.55722975730896,Producing a SPAM evaluation for 25ff871a-a9f2-421f-8483-4fb6e1f12fdd
2024-04-11T15:44:15.800Z,"""cape-core""","""1.755.0""",659,1.5604832172393800,Producing a PHSH evaluation for bfeecc8e-fef6-439e-a4b9-4b98156e9c4f
2024-04-11T15:43:18.216Z,"""cape-core""","""1.755.0""",657,1.52071213722229,Producing a PHSH evaluation for 7f518baf-103b-4768-8958-43a5dc5dad4e
2024-04-11T15:42:45.996Z,"""cape-core""","""1.755.0""",1375,3.755803346633910,Producing a PHSH evaluation for 213f0baa-3f2f-4bde-b315-4dca294da2b0
2024-04-11T15:42:44.762Z,"""cape-core""","""1.755.0""",660,1.1464781761169400,Producing a PHSH evaluation for ad75b53c-0eb0-4bdb-8f7a-460af5efb776
2024-04-11T15:42:32.782Z,"""cape-core""","""1.755.0""",769,0.8084659576416020,Producing a SPAM evaluation for 5bc946e8-7d90-474f-b53d-4654d2342731
2024-04-11T15:42:18.023Z,"""cape-core""","""1.755.0""",1024,1.018972635269170,Producing a PHSH evaluation for 5e6f5454-a8e3-438e-8548-4c6fd8113155
2024-04-11T15:40:22.700Z,"""cape-core""","""1.755.0""",1943,1.8998634815216100,Producing a GREY evaluation for e9d3a58f-3296-4c19-b2b8-45ab51b95d1e
2024-04-11T15:39:21.948Z,"""cape-core""","""1.755.0""",363,1.0992357730865500,Producing a PHSH evaluation for b65299ee-31fe-4cba-b1eb-418802058e43
2024-04-11T15:37:56.246Z,"""cape-core""","""1.755.0""",351,1.7800688743591300,Producing a PHSH evaluation for 2341d9b4-0a72-470f-b73d-4e74a72bd744
2024-04-11T15:35:36.152Z,"""cape-core""","""1.755.0""",445,2.178215980529790,Producing a PHSH evaluation for 42fd8482-baf7-4fe6-a6d2-4b0694c7b4af
2024-04-11T15:35:29.082Z,"""cape-core""","""1.755.0""",1364,1.1004753112793000,Producing a PHSH evaluation for a4d296ad-a05a-4fc7-bdd5-4783dd0e3e87
2024-04-11T15:34:56.994Z,"""cape-core""","""1.755.0""",218,3.2396304607391400,Producing a PHSH evaluation for 9d451414-641b-4ae0-9262-42c05cb03938
2024-04-11T15:34:50.812Z,"""cape-core""","""1.755.0""",3398,1.6014902591705300,Producing a SPAM evaluation for 48e46515-a269-4042-9e41-4c3e330382ba
2024-04-11T15:34:29.545Z,"""cape-core""","""1.755.0""",2235,3.514953374862670,Producing a SPAM evaluation for 373d6deb-3b85-46ce-acfd-4b04f8092e14
2024-04-11T15:33:36.592Z,"""cape-core""","""1.755.0""",3581,1.28544020652771,Producing a BEC evaluation for 638fbdb6-803f-4492-a9c5-47591033454a
2024-04-11T15:33:26.996Z,"""cape-core""","""1.755.0""",3581,1.4782743453979500,Producing a BEC evaluation for b701c6e4-2b28-44c7-803f-4371f80bcfe8
2024-04-11T15:33:25.817Z,"""cape-core""","""1.755.0""",2251,1.259725570678710,Producing a SPAM evaluation for 57f26880-0f6e-47aa-ba52-434bf5f23029
2024-04-11T15:31:37.494Z,"""cape-core""","""1.755.0""",3341,1.401087760925290,Producing a SPAM evaluation for 3eab6577-5861-45aa-9c78-49c816e92c6e
2024-04-11T15:31:30.585Z,"""cape-core""","""1.755.0""",2233,1.8447673320770300,Producing a SPAM evaluation for f5de8e97-8e87-4c29-a433-450b6a11f620
2024-04-11T15:30:34.526Z,"""cape-core""","""1.755.0""",2254,1.3053014278411900,Producing a PHSH evaluation for 2af87ed5-bb39-4182-8479-42010d9737b6
2024-04-11T15:30:30.632Z,"""cape-core""","""1.755.0""",495,0.8580188751220700,Producing a PHSH evaluation for 2864205c-ddc3-4999-8563-41953d9c4ced
2024-04-11T15:29:42.624Z,"""cape-core""","""1.755.0""",563,0.8068718910217290,Producing a PHSH evaluation for 4fd925c8-cfa5-4e60-862b-4f4ac6807d53
2024-04-11T15:28:35.043Z,"""cape-core""","""1.755.0""",2244,2.262775182724000,Producing a SPAM evaluation for 6ec2b010-64b7-416e-9bdf-406622e2cab2
2024-04-11T15:24:44.625Z,"""cape-core""","""1.755.0""",346,2.0586483478546100,Producing a PHSH evaluation for 238fc7fd-0703-4e69-95fa-4fc05a61835e
2024-04-11T15:24:42.572Z,"""cape-core""","""1.755.0""",346,0.9308292865753170,Producing a PHSH evaluation for c79efb10-6a3b-40a0-9624-45cd035b664c
2024-04-11T15:24:29.169Z,"""cape-core""","""1.755.0""",322,1.1200141906738300,Producing a PHSH evaluation for efe15d81-3faa-4e0e-a188-4c47a08ed5d5
2024-04-11T15:24:26.822Z,"""cape-core""","""1.755.0""",322,1.213108777999880,Producing a PHSH evaluation for f502ca65-dd15-4584-8403-4bb20772c59e
2024-04-11T15:24:07.131Z,"""cape-core""","""1.755.0""",3567,1.1691524982452400,Producing a SPAM evaluation for 1ea952d6-77c4-4517-aece-41dfde540501
2024-04-11T15:22:58.529Z,"""cape-core""","""1.755.0""",661,0.9220893383026120,Producing a BEC evaluation for 45b89421-6f07-49c8-80f9-45abf22d56be
2024-04-11T15:22:49.819Z,"""cape-core""","""1.755.0""",632,1.1195061206817600,Producing a PHSH evaluation for 15bbcf1f-927f-43f1-9188-46880a7af2ef
2024-04-11T15:20:36.746Z,"""cape-core""","""1.755.0""",600,1.9275543689727800,Producing a SPAM evaluation for 2d074f28-6fa1-4b6a-81f6-457399bdb4fb
2024-04-11T15:19:58.149Z,"""cape-core""","""1.755.0""",1151,4.03412127494812,Producing a BNGN evaluation for 922959e0-7dbf-478c-b77a-41513d986a53
2024-04-11T15:19:52.447Z,"""cape-core""","""1.755.0""",2229,1.022867202758790,Producing a SPAM evaluation for 892a0647-175d-496c-8c49-403848132477
2024-04-11T15:17:58.640Z,"""cape-core""","""1.755.0""",3650,3.2259585857391400,Producing a PHSH evaluation for 43a49a24-6ced-48ef-b490-48df43baddc4
2024-04-11T15:16:30.322Z,"""cape-core""","""1.755.0""",985,2.751542329788210,Producing a PHSH evaluation for 295e6715-f044-4fad-b1bb-4056b04df5ff
2024-04-11T15:16:29.664Z,"""cape-core""","""1.755.0""",687,2.5182180404663100,Producing a PHSH evaluation for 78795dae-f013-4d26-b163-4411f62ff720
2024-04-11T15:16:29.517Z,"""cape-core""","""1.755.0""",531,3.4899725914001500,Producing a PHSH evaluation for 104e5ba6-f0d0-4891-9c67-415198d08eae
2024-04-11T15:15:52.152Z,"""cape-core""","""1.755.0""",514,0.9916379451751710,Producing a PHSH evaluation for 01f2e0e4-73a7-48b8-9291-43a1b6095712
2024-04-11T15:14:45.416Z,"""cape-core""","""1.755.0""",556,0.8272473812103270,Producing a SPAM evaluation for 21d25c60-15df-4c9e-a490-4f346aa3df65
2024-04-11T15:14:17.745Z,"""cape-core""","""1.755.0""",631,0.969473123550415,Producing a PHSH evaluation for a2c58a51-4623-4739-ae57-450de46c86b2
2024-04-11T15:14:12.248Z,"""cape-core""","""1.755.0""",356,0.9771528244018560,Producing a PHSH evaluation for 61961ca1-4ec8-41b6-ad51-400c4052e953
2024-04-11T15:08:50.071Z,"""cape-core""","""1.755.0""",282,1.4687116146087600,Producing a PHSH evaluation for 9e815e5b-ace8-4c3f-b14f-43e20b61c7ea
2024-04-11T15:07:55.184Z,"""cape-core""","""1.755.0""",1257,3.8414342403411900,Producing a PHSH evaluation for 9ef41250-0418-4699-b3ea-4fc490b2bbe5
2024-04-11T15:07:37.287Z,"""cape-core""","""1.755.0""",2692,1.6279969215393100,Producing a PHSH evaluation for 19cfe621-4772-423e-8dc1-4773aa05d38b
2024-04-11T15:06:48.534Z,"""cape-core""","""1.755.0""",1933,1.0819437503814700,Producing a GREY evaluation for b172ac50-04c4-4419-a016-4c230342c8ac
2024-04-11T15:03:06.240Z,"""cape-core""","""1.755.0""",1942,1.119250774383550,Producing a GREY evaluation for 29ec8cdc-c57a-45bb-a4a9-4ad38fb2481c
2024-04-11T15:00:31.188Z,"""cape-core""","""1.755.0""",545,0.7758431434631350,Producing a SPAM evaluation for 9846ba36-3d2f-4946-9e3d-48422026afd8
2024-04-11T14:59:29.314Z,"""cape-core""","""1.755.0""",282,0.7819046974182130,Producing a BEC evaluation for 99af2c06-e441-4cad-8b18-436086ac7274
2024-04-11T14:59:00.697Z,"""cape-core""","""1.755.0""",1156,2.6988258361816400,Producing a PHSH evaluation for 6d58fc9b-fbed-47b9-aba0-468cefcb5e9b
2024-04-11T14:58:57.759Z,"""cape-core""","""1.755.0""",339,1.1368181705474900,Producing a PHSH evaluation for 01b7c14c-c346-45b5-8693-4f6a7d9425b0
